preamble	prompt	category	stimulus	basic_score	subordinate_score	prefer_subordinate
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	tree	palm	-7.516228675842285	-7.370486736297607	True
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	tree	birch	-7.6153364181518555	-7.606814861297607	True
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	tree	willow	-7.180892467498779	-7.173095226287842	True
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	tree	willow	-7.231060981750488	-7.20220422744751	True
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	tree	palm	-7.423091411590576	-7.268019199371338	True
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	tree	birch	-7.3542799949646	-7.363291263580322	False
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	tree	hazel	-7.31998872756958	-7.469480991363525	False
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	tree	beech	-7.307163715362549	-7.42609977722168	False
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	tree	sycamore	-7.002468109130859	-7.002612113952637	False
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	tree	sycamore	-7.100724697113037	-7.075364589691162	True
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	tree	spruce	-7.426684856414795	-7.476408958435059	False
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	tree	ash	-7.590231895446777	-7.833337306976318	False
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	tree	hazel	-7.080326080322266	-7.229504585266113	False
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	tree	hazel	-7.252171039581299	-7.405353546142578	False
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	tree	oak	-7.2260355949401855	-7.389557838439941	False
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	tree	oak	-7.432729244232178	-7.586667060852051	False
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	tree	sycamore	-7.3922438621521	-7.377093315124512	True
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	tree	birch	-7.385598182678223	-7.39281702041626	False
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	tree	sycamore	-7.524116039276123	-7.507345676422119	True
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	tree	beech	-7.5568742752075195	-7.6844916343688965	False
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	tree	willow	-7.551940441131592	-7.514537811279297	True
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	tree	spruce	-7.777661323547363	-7.809178352355957	False
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	tree	spruce	-7.416478633880615	-7.447920322418213	False
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	tree	ash	-7.263490676879883	-7.504927158355713	False
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	tree	ash	-7.218812942504883	-7.467039108276367	False
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	tree	spruce	-7.572605133056641	-7.599843502044678	False
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	tree	oak	-7.1241044998168945	-7.267613887786865	False
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	tree	oak	-7.254715442657471	-7.395269870758057	False
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	tree	elm	-7.040945529937744	-7.129225254058838	False
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	tree	ash	-7.243960857391357	-7.489017009735107	False
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	tree	beech	-7.394570827484131	-7.501734733581543	False
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	tree	elm	-7.393319129943848	-7.476670265197754	False
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	tree	palm	-7.38320255279541	-7.2348761558532715	True
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	tree	willow	-7.423572540283203	-7.433231830596924	False
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	tree	hazel	-7.319875717163086	-7.466792583465576	False
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	tree	elm	-7.5598530769348145	-7.642386436462402	False
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	tree	birch	-7.490054607391357	-7.48859977722168	True
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	tree	palm	-7.629786014556885	-7.48208475112915	True
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	tree	elm	-7.44716739654541	-7.5329203605651855	False
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	tree	beech	-7.075153827667236	-7.206712245941162	False
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	flower	poppy	-7.436775207519531	-7.497498035430908	False
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	flower	rose	-7.399022102355957	-7.5221967697143555	False
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	flower	lily	-7.081624507904053	-7.112597942352295	False
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	flower	dandelion	-7.224066257476807	-7.037640571594238	True
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	flower	lotus	-7.046830654144287	-7.115321159362793	False
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	flower	dandelion	-7.3539137840271	-7.145846843719482	True
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	flower	lily	-7.379157066345215	-7.431902885437012	False
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	flower	lily	-7.133450031280518	-7.163933753967285	False
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	flower	rose	-7.294018745422363	-7.38940954208374	False
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	flower	lotus	-7.2455549240112305	-7.342410564422607	False
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	flower	poppy	-7.353255748748779	-7.434855937957764	False
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	flower	daffodil	-7.25745964050293	-7.064665794372559	True
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	flower	tulip	-7.295206546783447	-7.319942951202393	False
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	flower	sunflower	-7.2327561378479	-7.08814001083374	True
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	flower	orchid	-7.279932022094727	-7.167118549346924	True
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	flower	buttercup	-7.411761283874512	-7.42073917388916	False
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	flower	lily	-7.271876335144043	-7.296706199645996	False
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	flower	rose	-7.2201619148254395	-7.340548992156982	False
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	flower	orchid	-7.282323837280273	-7.180428981781006	True
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	flower	daffodil	-7.552921772003174	-7.382174015045166	True
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	flower	poppy	-7.380094528198242	-7.436416149139404	False
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	flower	dandelion	-7.368712902069092	-7.178885459899902	True
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	flower	sunflower	-7.328074932098389	-7.174280166625977	True
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	flower	daffodil	-7.390700340270996	-7.173030853271484	True
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	flower	sunflower	-7.116680145263672	-6.9821295738220215	True
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	flower	sunflower	-7.033161640167236	-6.8904194831848145	True
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	flower	tulip	-7.188446521759033	-7.221153259277344	False
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	flower	lotus	-6.936874866485596	-7.006725788116455	False
You are an AI assistant. You know a little bit about birds, dogs, and flowers, and have expert knowledge about trees.	What's in this image? Answer as quickly as possible using one or two words.	flower	poppy	-7.360729694366455	-7.426894664764404	False
